7680.833,2720,2217,8563,15.21664,1356
7667.500,2720,2131,8813,15.28905,1362
7656.500,2720,2442,9106,15.36146,1373
7622.333,2700,2779,7529,15.43390,1373
7561.833,2700,3171,5615,15.50633,1333
7495.333,2700,3263,5150,15.57875,1291
7463.833,2700,2436,7273,15.65117,1286
8094.167,2700,2255,7736,15.72359,1305
8085.000,2700,2138,8480,15.79602,1332
8028.167,2700,2126,8509,15.86858,1347
7849.167,2660,2088,8973,15.94104,1359
7746.500,2660,2094,9090,15.99897,1367
7703.500,2660,2034,9157,16.07139,1374
7674.167,2660,2065,9244,16.14381,1381
7657.833,2660,2065,9308,16.21623,1388
7644.333,2640,2051,9325,16.28865,1392
7632.500,2640,2147,9325,16.36108,1395
7612.167,2640,2338,8928,16.43353,1395
7585.333,2620,2549,7636,16.50594,1393
7533.000,2620,2969,6312,16.57834,1360
7472.833,2620,2935,6448,16.65076,1318
8055.333,2620,2741,7139,16.72321,1321
8054.667,2620,2616,6845,16.79560,1321
8018.000,2620,2410,7513,16.86800,1326
7846.833,2620,2291,7722,16.94045,1341
7736.000,2620,2226,8022,16.99836,1352
7686.667,2620,2076,8670,17.07076,1362
7656.333,2620,1962,8884,17.14317,1370
7638.500,2620,1885,8953,17.21559,1376
7624.833,2620,1863,9084,17.28802,1383
7612.667,2620,2180,9390,17.36049,1393
7581.167,2620,2584,7851,17.43287,1393
7542.333,2600,2597,7329,17.50532,1379
7494.500,2600,2881,6216,17.57774,1349
7440.333,2600,3096,5547,17.65016,1320
8018.833,2600,2851,6278,17.72257,1307
8025.833,2600,2563,6840,17.79498,1307
7994.000,2600,2457,7081,17.86737,1319
7819.167,2600,2267,7654,17.93983,1344
7706.667,2620,2166,7994,18.00502,1354
7660.167,2620,2094,8179,18.08490,1367
7634.167,2620,2062,8537,18.15730,1377
7617.333,2600,2060,8596,18.22971,1386
7606.167,2600,2073,8871,18.30213,1395
7594.500,2600,2250,8637,18.37454,1400
7569.667,2600,2466,8050,18.44696,1400
7530.667,2600,2776,7051,18.51935,1387
7479.000,2560,3048,5863,18.59177,1352
7430.000,2560,3043,5655,18.66418,1325
7982.833,2560,2919,5777,18.73659,1319
7972.667,2560,2655,6432,18.80900,1319
7924.833,2600,2419,7071,18.88141,1329
7762.833,2600,2124,7719,18.95382,1348
7686.333,2600,2001,8108,19.00450,1358
7641.333,2600,1928,8601,19.08418,1372
7613.833,2600,1851,8733,19.15659,1381
7598.833,2600,1783,8835,19.22900,1389
7585.833,2600,1800,8866,19.30141,1397
7572.833,2560,2109,8758,19.37382,1403
7533.500,2560,2729,6457,19.44628,1402
7479.000,2560,3231,4411,19.51869,1370
7427.500,2540,3456,3629,19.59110,1339
7386.333,2540,3378,3693,19.66350,1319
7991.833,2540,3136,4130,19.73591,1312
7997.167,2540,2810,4780,19.80831,1313
7937.833,2560,2449,5759,19.88071,1322
7758.500,2560,2075,7290,19.95311,1340
7682.333,2560,1951,7534,20.00388,1351
7637.667,2560,1838,7700,20.07628,1364
7608.833,2560,1824,7738,20.14869,1374
7590.667,2560,1806,7597,20.22110,1381
7575.667,2560,1682,7728,20.29350,1387
7558.500,2540,2071,7845,20.37302,1393
7514.000,2540,2800,5712,20.44542,1392
7461.667,2520,3312,3981,20.51782,1365
7409.667,2520,3566,3332,20.59024,1337
7369.500,2520,3552,3178,20.66265,1319
7958.667,2520,3265,3394,20.73506,1311
7979.333,2520,2915,4000,20.80748,1311
7922.833,2540,2530,4814,20.87987,1320
7746.167,2540,2085,6481,20.95227,1337
7678.167,2540,1942,6840,21.00295,1347
7626.167,2540,1832,7179,21.08984,1362
7594.333,2540,1768,7301,21.18354,1375
7572.833,2540,1688,7422,21.28435,1384
7549.167,2520,2193,7402,21.38161,1392
7499.333,2520,2942,5026,21.45756,1390
7445.500,2520,3342,4081,21.52997,1361
7394.667,2500,3564,3576,21.60238,1337
7434.333,2500,3434,3706,21.67481,1321
7971.000,2500,3113,4514,21.75447,1318
7980.333,2520,2791,5472,21.82686,1318
7895.333,2520,2390,6931,21.90637,1343
7687.833,2540,2151,7668,22.00005,1367
7627.833,2540,2038,8080,22.10439,1388
7597.333,2540,1892,8275,22.20874,1401
7578.167,2540,1877,8326,22.31314,1412
7538.333,2520,2600,6743,22.42102,1415
7482.833,2520,3215,4776,22.49699,1389
7429.000,2520,3570,3595,22.56940,1356
7379.667,2520,3687,3396,22.64906,1335
7932.000,2520,2748,5881,22.72148,1326
7950.833,2520,2569,8008,22.79392,1361
7901.167,2540,2344,8193,22.88758,1391
7691.333,2540,2247,6798,22.99551,1397
7678.000,2540,2289,6759,23.00630,1397
7615.500,2540,1975,7559,23.11418,1402
7580.167,2540,2010,7259,23.23291,1413
7559.500,2540,1938,7504,23.34088,1417
7505.500,2520,2854,5855,23.44525,1416
7453.167,2520,3373,3991,23.51766,1388
7402.000,2520,3741,3023,23.59008,1361
7414.000,2520,3751,3149,23.66251,1342
7965.667,2520,3356,3897,23.73497,1338
7978.667,2520,2969,4799,23.81089,1338
7858.667,2540,2425,6969,23.91877,1362
7676.000,2540,2197,7580,24.00509,1385
7619.000,2560,1999,7984,24.11297,1404
7588.500,2560,1948,8330,24.22087,1421
7569.667,2540,2049,8752,24.32877,1438
7537.167,2540,2770,7670,24.44010,1445
7483.500,2540,3212,5846,24.51962,1416
7431.000,2540,3456,5063,24.59201,1382
7526.500,2540,3441,4961,24.66441,1364
7971.333,2540,3146,5421,24.73684,1358
7983.333,2540,2755,6185,24.83052,1358
7791.167,2560,2380,7223,24.93840,1385
7689.167,2560,2297,7245,25.00314,1399
7630.000,2600,2304,7362,25.11102,1415
7598.000,2600,2226,7955,25.21891,1448
7577.000,2560,2307,7812,25.33712,1448
7539.667,2560,2669,6905,25.44843,1448
7471.000,2560,3248,5330,25.54922,1407
7421.333,2560,3353,4832,25.62162,1379
7857.500,2560,3203,5363,25.69403,1367
7956.000,2560,2771,6398,25.81308,1368
7851.667,2600,2422,7451,25.92120,1416
7686.500,2600,2233,7909,26.00015,1417
7623.167,2600,2205,8586,26.12179,1441
7590.167,2600,2062,8735,26.25373,1454
7565.667,2600,2457,8909,26.39255,1469
7497.833,2560,3105,6010,26.50045,1445
7437.000,2560,3452,4674,26.58712,1402
7499.333,2560,3305,4693,26.66661,1379
7969.167,2560,2971,5736,26.76388,1377
7840.333,2600,2528,7159,26.87178,1392
7655.667,2600,2183,7945,26.99684,1425
7648.667,2600,2156,8044,27.01106,1428
7601.333,2600,2063,8643,27.14646,1451
7575.333,2600,1992,8912,27.28873,1468
7553.500,2560,2469,8874,27.43096,1487
7497.167,2560,2968,6748,27.54917,1463
7882.000,2560,3350,5009,27.65355,1412
7955.500,2560,3026,4408,27.76149,1390
7697.500,2560,2451,7103,27.88654,1402
7627.667,2600,2139,8001,28.01115,1437
7594.167,2600,1909,8452,28.15340,1457
7570.667,2560,1742,8012,28.29566,1466
7519.500,2540,2591,6712,28.43791,1466
7440.833,2540,3333,4623,28.55267,1429
7930.000,2520,3483,4316,28.66059,1397
7901.167,2540,3038,5351,28.76850,1393
7671.667,2540,2512,7297,28.89012,1414
7615.000,2560,2284,7762,29.00391,1445
7582.333,2560,2291,8140,29.14616,1469
7561.667,2560,2143,8279,29.28840,1485
7525.333,2560,2579,7769,29.43066,1491
7446.833,2540,3018,6245,29.55916,1450
7956.833,2540,3189,5704,29.67052,1414
7913.167,2560,2700,7058,29.78530,1409
7660.333,2560,2396,7747,29.93446,1449
7645.167,2560,2267,7917,30.99894,1464
7603.167,2560,2017,8687,31.17552,1492
7573.500,2560,2271,9191,31.37961,1515
7490.333,2540,3043,6126,31.52872,1479
7886.000,2540,3247,4710,31.65034,1425
7897.333,2540,2770,5695,31.78965,1413
7667.667,2560,2270,7470,31.93191,1450
7636.500,2560,2169,7882,32.00253,1468
7589.667,2560,2006,8675,32.21348,1504
7550.833,2540,2523,8507,32.41755,1520
7456.167,2540,3137,6046,32.55980,1463
7964.333,2540,3180,5561,32.68830,1423
7803.000,2540,2720,6580,32.82709,1426
7644.167,2560,2317,8240,32.99679,1482
7636.167,2560,2308,8381,33.01788,1488
7629.500,2560,2215,9176,33.22881,1530
7592.333,2560,2570,9186,33.43973,1551
7857.167,2540,2895,7447,33.58198,1519
7839.000,2560,2832,7294,33.72425,1478
7648.167,2560,2515,7729,33.89395,1497
7624.167,2560,2291,8643,33.99940,1515
7597.500,2560,2201,9305,34.21032,1541
7554.667,2560,2747,8230,34.44251,1551
7868.167,2560,3337,5959,34.58477,1483
7711.833,2560,3102,5717,34.72701,1455
7606.833,2560,2478,7632,34.91046,1491
7590.500,2600,2302,8567,35.03650,1519
7560.333,2560,2391,9392,35.39299,1567
7633.333,2560,3263,6142,35.55662,1506
7765.500,2560,3186,5427,35.69889,1458
7602.333,2600,2507,6246,35.86860,1470
7578.833,2600,1980,7196,36.03684,1507
7505.000,2540,2466,6008,36.41520,1531
7648.167,2520,3404,3449,36.57804,1465
7707.833,2520,3155,3708,36.72029,1441
7583.333,2540,2342,6898,36.90373,1481
7570.500,2540,2172,7606,37.00921,1511
7747.833,2520,2150,9334,37.40625,1582
7572.833,2500,2931,6493,37.59654,1542
7493.667,2500,2773,6251,37.73876,1495
7480.333,2520,2079,8002,37.94280,1520
7480.000,2520,1992,8532,38.00560,1533
7471.167,2500,2040,9391,38.38655,1586
7778.000,2440,2292,8856,38.70245,1596
7558.500,2440,2417,8955,39.46663,1615
7469.333,2420,2538,8152,39.72069,1556
7408.167,2420,2781,6900,40.47969,1573
7493.500,2420,2971,5932,40.69061,1504
7437.833,2440,2139,8001,40.94278,1542
7437.667,2440,2021,8326,41.02618,1560
7647.167,2420,2782,6730,41.73973,1533
7559.833,2440,2238,8722,41.94384,1564
7553.333,2440,2246,8937,42.00706,1578
7530.167,2440,2053,9207,42.34168,1615
7511.167,2440,3018,6534,42.54231,1574
7879.833,2440,3051,6567,42.65720,1541
7618.667,2440,2698,7372,42.78920,1540
7571.333,2460,2195,8455,42.96580,1575
7566.167,2460,2141,8810,43.00797,1584
7548.667,2460,2043,9299,43.21890,1614
7522.167,2460,2497,8804,43.42984,1627
7578.167,2440,3206,5752,43.54463,1576
7861.333,2440,3452,4575,43.65258,1531
7633.667,2460,2748,6291,43.76059,1525
7576.167,2460,2328,7690,43.89597,1553
7561.667,2460,2159,8739,44.00927,1584
7549.833,2460,1946,9080,44.16535,1607
7534.000,2460,2136,9512,44.36942,1634
7492.167,2440,2865,6870,44.49108,1615
7781.000,2440,3016,6084,44.57413,1569
7869.333,2440,3087,5655,44.65365,1542
7658.833,2440,2633,6610,44.73677,1541
7586.500,2460,2339,7365,44.85157,1553
7563.000,2460,2214,7893,44.99384,1588
7561.333,2460,2180,8043,45.00807,1590
7554.333,2460,2169,8414,45.15035,1616
7639.833,2460,2023,9396,45.30683,1640
7654.167,2440,2187,9540,45.44913,1656
7915.833,2440,2179,9163,45.54291,1657
7895.833,2440,2247,9192,45.64380,1657
7690.500,2440,2435,8893,45.73755,1657
7617.333,2440,2119,9055,45.85587,1652
7587.833,2440,1962,9495,45.99822,1656
7571.333,2440,1851,9577,46.14052,1661
7557.000,2420,1813,9577,46.28969,1665
7540.000,2420,2367,8974,46.44574,1668
7505.833,2400,2840,6948,46.52176,1635
7911.833,2400,3211,5777,46.59427,1596
7822.333,2400,3033,6138,46.66675,1572
7629.333,2400,2730,6767,46.73924,1568
7565.500,2420,2372,7717,46.84714,1575
7547.333,2420,2103,9034,46.97911,1612
7544.500,2420,2119,9186,47.00414,1619
7533.000,2420,2159,9539,47.14645,1647
7525.333,2420,2048,9585,47.28876,1662
7509.833,2420,2438,8878,47.42766,1671
7473.833,2420,2886,7070,47.50723,1637
7804.000,2420,3069,6206,47.57975,1601
7836.333,2420,2692,7091,47.65228,1589
7654.167,2420,2786,7149,47.72477,1587
7576.167,2420,2448,7837,47.82208,1592
7552.500,2440,2373,8743,47.94438,1625
7545.500,2440,2290,8766,48.00521,1635
7534.833,2440,2127,9248,48.13375,1653
7525.667,2440,2014,9524,48.27262,1668
7511.167,2440,2412,9158,48.42231,1678
7474.833,2420,2942,7101,48.50206,1654
7437.500,2420,3244,5839,48.57477,1607
7403.833,2420,3085,6052,48.64729,1583
7385.667,2420,2736,7141,48.71979,1583
7787.333,2440,2181,7976,48.80310,1588
7640.000,2440,2098,9293,48.91110,1631
7585.667,2440,2125,9525,49.00828,1654
7556.167,2440,2039,9600,49.11970,1672
7538.500,2440,1942,9634,49.24149,1685
7526.500,2420,1981,9705,49.37697,1696
7502.000,2420,2581,8495,49.47420,1696
7478.500,2420,2952,6809,49.54675,1673
7789.667,2420,3307,5511,49.62650,1630
7668.000,2420,2879,6240,49.69900,1613
7576.500,2420,2678,6637,49.77147,1606
7541.000,2420,2231,8131,49.87586,1623
7530.500,2420,2161,9054,49.98376,1653
7529.000,2440,2166,9157,50.00536,1658
7522.667,2440,2103,9382,50.11330,1676
7516.500,2440,1993,9503,50.22466,1687
7510.167,2420,1983,9653,50.35330,1697
7491.167,2420,2615,8544,50.45759,1701
7455.667,2420,2950,6782,50.53005,1663
7420.000,2420,3339,5505,50.60252,1623
7387.333,2420,3340,4626,50.67501,1596
7363.667,2420,2849,6086,50.74748,1593
7353.167,2420,2413,7059,50.83773,1599
7352.667,2440,2082,8423,50.94565,1632
7351.500,2440,2004,8788,50.99963,1644
7351.000,2440,1915,9164,51.10757,1664
7349.167,2420,1890,9299,51.21550,1678
7345.333,2420,1772,9276,51.32689,1686
7327.833,2420,2422,8722,51.43831,1691
7293.833,2400,2890,6988,51.51076,1666
7284.500,2400,3411,4996,51.58329,1625
7475.500,2400,3560,4134,51.65580,1603
7429.833,2400,3229,5321,51.72832,1595
7392.500,2420,2804,6390,51.80084,1595
7377.500,2420,2375,7705,51.90171,1626
7373.667,2420,2161,8607,51.99889,1653
7370.333,2440,2039,9061,52.10689,1672
7366.833,2440,1945,9244,52.21484,1685
7364.333,2440,1894,9380,52.32278,1695
7355.167,2420,2455,9098,52.43078,1705
7322.833,2420,2920,6951,52.50325,1689
7541.000,2420,3294,5337,52.57566,1645
7717.833,2420,3415,4935,52.66300,1612
7582.833,2420,3009,5530,52.73545,1606
7514.833,2420,2675,6036,52.80796,1606
7484.333,2440,2204,7742,52.90877,1633
7472.500,2440,2060,8579,53.00590,1657
7463.833,2440,1947,8990,53.11382,1676
7454.333,2440,1891,9224,53.22178,1689
7446.667,2440,1735,9257,53.32971,1695
7428.500,2420,2398,8384,53.43441,1700
7380.833,2420,2969,5587,53.50688,1672
7335.000,2420,3503,4082,53.57932,1636
7295.667,2420,3636,3349,53.65179,1609
7263.167,2420,3197,4098,53.72427,1593
7240.167,2420,2697,5017,53.80774,1591
7237.000,2420,2224,7249,53.90503,1615
7236.500,2420,1975,7893,53.99917,1640
7233.833,2420,1831,8224,54.10714,1658
7231.000,2420,1822,8916,54.22590,1678
7224.833,2420,1726,8806,54.33385,1684
7200.667,2400,2462,7238,54.43823,1687
7157.000,2400,3001,5196,54.51068,1654
7131.833,2400,3453,4039,54.58315,1620
7218.167,2360,3451,3722,54.65567,1600
7203.000,2400,3058,4243,54.72811,1588
7180.667,2400,2662,6057,54.80054,1589
7176.500,2400,2349,7493,54.88361,1619
7178.000,2400,2265,8392,54.99155,1654
7177.000,2420,2242,8404,55.00234,1656
7178.333,2420,2175,8978,55.12110,1681
7178.167,2420,2058,9151,55.22906,1693
7178.167,2420,2081,9392,55.33700,1705
7168.500,2420,2460,8643,55.43431,1710
7145.667,2400,2586,8117,55.50677,1701
7477.833,2400,2929,6879,55.57925,1675
7847.000,2400,3035,6242,55.65174,1645
7635.333,2420,2807,6615,55.72414,1625
7548.833,2420,2497,7487,55.79654,1626
7511.500,2420,2220,8565,55.87250,1651
7490.000,2420,2142,8779,55.96620,1672
7484.000,2420,2113,8749,55.99876,1676
7467.667,2420,2094,8689,56.10308,1687
7455.167,2420,2022,9006,56.21096,1698
7443.833,2420,1933,9058,56.31885,1708
7415.833,2420,2360,8350,56.42675,1710
7366.500,2420,2618,6640,56.49916,1682
7377.667,2400,2301,7722,56.57157,1658
7500.333,2400,2639,6922,56.64396,1666
7436.500,2400,2453,7321,56.71634,1660
7401.667,2400,2434,6774,56.78875,1659
7384.667,2400,2341,7075,56.86116,1660
7373.167,2400,2161,7307,56.93720,1667
7367.167,2400,2110,7748,57.00207,1676
7357.833,2400,2204,7412,57.10639,1686
7345.667,2400,2084,7585,57.22514,1691
7335.167,2400,1963,7622,57.33310,1694
7303.333,2360,2356,7111,57.43395,1692
7261.500,2360,2703,6211,57.50639,1671
7230.833,2360,2838,5769,57.57884,1643
7329.667,2360,2669,5922,57.65134,1626
7318.667,2360,2574,5945,57.72381,1621
7290.167,2360,2327,6621,57.79628,1621
7279.833,2360,2021,7154,57.86878,1636
7274.000,2360,1772,8074,57.95545,1656
7273.667,2360,1738,8419,58.00250,1667
7271.167,2360,1756,8897,58.10338,1684
7267.833,2360,1611,8962,58.21134,1694
7264.000,2340,1526,9112,58.31931,1701
7255.000,2340,1915,8939,58.42372,1708
7223.167,2320,2455,6424,58.49620,1698
7372.833,2320,2827,5677,58.56873,1669
7722.667,2320,2868,5365,58.64120,1650
7559.000,2320,2712,5642,58.71373,1634
7477.500,2320,2382,6486,58.78620,1635
7440.500,2320,2022,7439,58.85874,1642
7423.500,2320,1786,8070,58.93475,1658
7413.667,2320,1695,8473,58.99972,1670
7403.167,2320,1606,8826,59.08992,1683
7393.167,2320,1656,9140,59.19433,1696
7383.667,2320,1500,9145,59.30231,1704
7371.000,2300,1866,9082,59.41029,1710
7329.833,2300,2501,6522,59.48631,1702
7279.833,2260,2810,4924,59.55882,1671
7233.167,2260,3204,3509,59.63127,1639
7199.333,2260,2812,4343,59.70380,1621
7177.500,2260,2460,5460,59.77627,1620
7171.500,2260,2075,7086,59.84880,1627
7172.000,2260,1754,7809,59.92837,1645
7221.833,2240,1666,8437,61.00081,1672
7215.333,2240,1604,8984,61.13060,1691
7210.333,2240,1528,9167,61.23860,1701
7204.000,2240,1524,9246,61.34656,1711
7195.833,2220,2132,8958,61.44035,1721
7159.000,2220,2591,7172,61.52021,1707
7548.167,2220,2827,6390,61.60039,1681
7611.667,2220,2791,6168,61.68029,1657
7490.167,2220,2464,6750,61.75280,1652
7431.000,2240,2111,7472,61.83255,1654
7406.667,2240,1864,7831,61.91244,1669
7391.667,2240,1753,8386,61.99205,1682
7390.167,2240,1725,8410,62.00285,1683
