79.54,26.0,25.28,71.59,26.87,35.48
78.13,26.0,21.83,79.45,27.00,35.5625
78.06,26.0,21.56,80.44,27.01,35.57
77.56,26.0,20.63,86.43,27.15,35.6275
77.23,26.0,19.92,89.12,27.29,35.67
76.94,25.6,24.69,88.74,27.43,35.7175
76.22,25.6,29.68,67.48,27.55,35.6575
81.09,25.6,33.5,50.09,27.65,35.53
81.53,25.6,30.26,44.08,27.76,35.475
78.46,25.6,24.51,71.03,27.89,35.505
77.82,26.0,21.39,80.01,28.01,35.5925
77.44,26.0,19.09,84.52,28.15,35.6425
77.13,25.6,17.42,80.12,28.30,35.665
76.45,25.4,25.91,67.12,28.44,35.665
75.44,25.4,33.33,46.23,28.55,35.5725
81.21,25.2,34.83,43.16,28.66,35.4925
80.64,25.4,30.38,53.51,28.77,35.4825
78.22,25.4,25.12,72.97,28.89,35.535
77.68,25.6,22.84,77.62,29.00,35.6125
77.29,25.6,22.91,81.4,29.15,35.6725
77.02,25.6,21.43,82.79,29.29,35.7125
76.54,25.6,25.79,77.69,29.43,35.7275
75.52,25.4,30.18,62.45,29.56,35.625
81.55,25.4,31.89,57.04,29.67,35.535
80.67,25.6,27.0,70.58,29.79,35.5225
78.15,25.6,23.96,77.47,29.93,35.6225
78.04,25.6,22.67,79.17,31.00,35.66
77.58,25.6,20.17,86.87,31.18,35.73
77.16,25.6,22.71,91.91,31.38,35.7875
76.10,25.4,30.43,61.26,31.53,35.6975
81.07,25.4,32.47,47.1,31.65,35.5625
80.44,25.4,27.7,56.95,31.79,35.5325
78.20,25.6,22.7,74.7,31.93,35.625
77.90,25.6,21.69,78.82,32.00,35.67
77.35,25.6,20.06,86.75,32.21,35.76
76.84,25.4,25.23,85.07,32.42,35.8
75.64,25.4,31.37,60.46,32.56,35.6575
81.68,25.4,31.8,55.61,32.69,35.5575
79.24,25.4,27.2,65.8,32.83,35.565
78.03,25.6,23.17,82.4,33.00,35.705
77.92,25.6,23.08,83.81,33.02,35.72
78.13,25.6,22.15,91.76,33.23,35.825
77.55,25.6,25.7,91.86,33.44,35.8775
81.02,25.4,28.95,74.47,33.58,35.7975
79.60,25.6,28.32,72.94,33.72,35.695
78.03,25.6,25.15,77.29,33.89,35.7425
77.78,25.6,22.91,86.43,34.00,35.7875
77.47,25.6,22.01,93.05,34.21,35.8525
76.93,25.6,27.47,82.3,34.44,35.8775
81.00,25.6,33.37,59.59,34.58,35.707499999999996
78.53,25.6,31.02,57.17,34.73,35.6375
77.56,25.6,24.78,76.32,34.91,35.7275
77.35,26.0,23.02,85.67,35.04,35.7975
76.93,25.6,23.91,93.92,35.39,35.9175
79.14,25.6,32.63,61.42,35.56,35.765
78.91,25.6,31.86,54.27,35.70,35.645
77.44,26.0,25.07,62.46,35.87,35.675
77.12,26.0,19.8,71.96,36.04,35.7675
76.10,25.4,24.66,60.08,36.42,35.8275
79.76,25.2,34.04,34.49,36.58,35.6625
78.37,25.2,31.55,37.08,36.72,35.6025
77.17,25.4,23.42,68.98,36.90,35.7025
76.99,25.4,21.72,76.06,37.01,35.7775
